report_id,reported_at,resolved_at,issue_type,severity,lat,lon,street_name,channel,estimated_impact_cost,district_hint,resolution_days,is_unresolved,report_month,report_week,severity_band,district
MR208401,2024-07-02 23:30:16,2024-07-14 21:54:32,broken traffic light,5.0,37.75526125459726,-122.54470988295,Union Blvd,web,,D05,11.0,False,2024-07,2024-07-01/2024-07-07,high,University
MR221140,2024-07-03 00:00:00,,broken traffic light,5.0,37.71097565534268,-122.474514997771,,app,3059.23,D04,623.0,True,2024-07,2024-07-01/2024-07-07,high,Old Market
MR221180,2024-07-03 00:16:34,,missing sign,3.0,37.81666818638835,-122.543339152061,Cedar Rd,phone,245.85,D09,623.0,True,2024-07,2024-07-01/2024-07-07,medium,West Junction
MR214123,2024-07-03 01:35:12,2024-08-07 19:32:00,unsafe crossing,3.0,37.69162851361805,-122.418108915717,Elm St,phone,1813.95,D03,35.0,False,2024-07,2024-07-01/2024-07-07,medium,Civic East
MR202228,2024-07-03 01:56:00,2024-03-14 18:54:17,broken traffic light,4.0,37.7632079051084,-122.515753848118,Broadway,app,1355.6,D05,-111.0,False,2024-07,2024-07-01/2024-07-07,high,University
MR205578,2024-07-03 03:15:05,2024-07-06 10:21:00,blocked lane,4.0,37.75851974380461,-122.367540106949,Broadway,email,1599.92,D08,3.0,False,2024-07,2024-07-01/2024-07-07,high,Riverside
MR201628,2024-07-03 03:15:53,,pothole near crossing,4.0,37.68648742449435,-122.480106025278,Transit Way,web,380.77,D02,623.0,True,2024-07,2024-07-01/2024-07-07,high,Old Market
MR205734,2024-07-03 04:18:56,2024-07-06 07:13:13,sidewalk obstruction,4.0,37.811,-122.4334,River Rd,app,307.46,D11,3.0,False,2024-07,2024-07-01/2024-07-07,high,Medical Quarter
MR209248,2024-07-03 04:21:14,,pothole near crossing,4.0,37.81561329242159,-122.420019386623,Transit Way,web,566.5,D11,623.0,True,2024-07,2024-07-01/2024-07-07,high,Medical Quarter
MR208719,2024-07-03 04:34:04,2024-07-04 22:15:58,pothole near crossing,3.0,37.72744642830877,-122.423084031681,Pine Ave,PHONE,585.54,D03,1.0,False,2024-07,2024-07-01/2024-07-07,medium,Civic East
MR219674,2024-07-03 08:15:09,,pothole near crossing,3.0,37.81071985138401,-122.462011335218,Grant St,phone,357.23,D10,623.0,True,2024-07,2024-07-01/2024-07-07,medium,North Commons
MR213188,2024-07-03 08:20:00,,missing sign,2.0,37.72950957207632,-122.425770642036,Harbor Ave,phone,248.36,D03,623.0,True,2024-07,2024-07-01/2024-07-07,low,Midtown
MR202613,2024-07-03 10:24:51,2024-07-16 08:27:36,blocked lane,5.0,37.82168125716852,-122.498554325525,Grant St,PHONE,,D09,12.0,False,2024-07,2024-07-01/2024-07-07,high,North Commons
MR215047,2024-07-03 10:29:52,,sidewalk obstruction,4.0,37.8,-122.3707,Pine Ave,app,438.1,D12,623.0,True,2024-07,2024-07-01/2024-07-07,high,Airport Link
MR200872,2024-07-03 12:20:21,2024-07-15 16:18:18,unsafe crossing,5.0,37.753,-122.408991,Cedar Rd,phone,1342.66,D07,12.0,False,2024-07,2024-07-01/2024-07-07,high,Midtown
MR207470,2024-07-03 16:20:00,2024-07-06 22:30:29,unsafe crossing,5.0,37.72692,-122.4828,Grant St,Web Form,,,3.0,False,2024-07,2024-07-01/2024-07-07,high,Old Market
MR203372,2024-07-03 17:04:00,2024-03-14 23:28:00,pothole near crossing,3.0,37.74056478920996,-122.352980026733,Cedar Rd,app,455.76,D08,-111.0,False,2024-07,2024-07-01/2024-07-07,medium,Riverside
MR211588,2024-07-03 17:42:00,2024-11-03 11:48:00,sidewalk obstruction,2.0,37.7698734306256,-122.366660267492,Hillcrest Ave,web,473.11,D08,122.0,False,2024-07,2024-07-01/2024-07-07,low,Riverside
MR211246,2024-07-03 21:07:42,2024-07-05 05:27:45,broken traffic light,5.0,37.81451556243872,-122.353579970077,Grant St,phone,3794.67,D12,1.0,False,2024-07,2024-07-01/2024-07-07,high,Airport Link
MR210652,2024-07-03 21:26:14,,pothole near crossing,4.0,37.82967716284303,-122.500660885392,Harbor Ave,app,628.96,D10,622.0,True,2024-07,2024-07-01/2024-07-07,high,North Commons
MR221160,2024-07-03 21:28:27,2024-07-10 00:00:00,bus stop damage,4.0,37.80641031171231,-122.425872279541,Pine Ave,,1406.5,D11,6.0,False,2024-07,2024-07-01/2024-07-07,high,Medical Quarter
MR218245,2024-07-03 22:20:42,,bus stop damage,4.0,37.7543,-122.362,Maple Dr,app,939.15,D08,622.0,True,2024-07,2024-07-01/2024-07-07,high,Riverside
MR219906,2024-07-04 00:00:00,2024-07-08 17:23:40,missing sign,2.0,37.75537179792747,-122.50473194023,Maple Dr,phone,280.5,D05,4.0,False,2024-07,2024-07-01/2024-07-07,low,University
MR201419,2024-07-04 00:28:19,2024-07-07 01:55:58,missing sign,3.0,37.69887,-122.533,Elm St,phone,482.1,,3.0,False,2024-07,2024-07-01/2024-07-07,medium,Harbor North
MR214251,2024-07-04 00:38:00,,bus stop damage,3.0,37.762738889818486,-122.424614635146,Elm St,app,900.11,D07,622.0,True,2024-07,2024-07-01/2024-07-07,medium,Midtown
MR203629,2024-07-04 03:40:00,2024-04-16 00:00:00,missing sign,2.0,37.70482109352727,-122.491198897324,Cedar Rd,app,272.67,D02,-80.0,False,2024-07,2024-07-01/2024-07-07,low,Old Market
MR200693,2024-07-04 03:58:03,2024-07-13 00:45:02,unsafe crossing,5.0,37.79524404502732,-122.423819050873,Broadway,phone,2168.54,D11,8.0,False,2024-07,2024-07-01/2024-07-07,high,Medical Quarter
MR201490,2024-07-04 04:31:00,,bus stop damage,4.0,37.75489900027362,-122.399392247663,Elm St,app,461.39,D07,622.0,True,2024-07,2024-07-01/2024-07-07,high,Riverside
MR221871,2024-07-04 04:48:38,2024-07-15 09:36:48,unsafe crossing,2.0,37.805314,-122.4861,River Rd,phone,1138.05,D12,11.0,False,2024-07,2024-07-01/2024-07-07,low,North Commons
MR219326,2024-07-04 05:08:00,,pothole near crossing,4.0,37.70549343733934,-122.398249873551,Union Blvd,app,690.7,D05,622.0,True,2024-07,2024-07-01/2024-07-07,high,Civic East
MR219624,2024-07-04 05:17:40,2024-07-07 01:37:38,broken traffic light,1.0,37.77666828754103,-122.380883271234,Pine Ave,app,1005.55,D08,2.0,False,2024-07,2024-07-01/2024-07-07,low,Riverside
MR202334,2024-07-04 05:22:52,2024-07-07 11:14:07,missing sign,3.0,37.81169912014167,-122.450535296819,Market St,phone,445.98,D10,3.0,False,2024-07,2024-07-01/2024-07-07,medium,Medical Quarter
MR219795,2024-07-04 05:30:08,2024-07-05 20:16:16,pothole near crossing,5.0,37.68435460868429,-122.451165848085,River Rd,web,727.47,D02,1.0,False,2024-07,2024-07-01/2024-07-07,high,Old Market
MR200857,2024-07-04 08:05:08,2024-07-07 00:08:59,broken traffic light,3.0,37.72845468579066,-122.516670789394,Market St,email,1052.82,D01,2.0,False,2024-07,2024-07-01/2024-07-07,medium,Harbor North
MR206875,2024-07-04 10:30:27,2024-07-08 03:38:00,sidewalk obstruction,2.0,37.8040574887222,-122.427829268383,Broadway,web,471.46,D11,3.0,False,2024-07,2024-07-01/2024-07-07,low,Medical Quarter
MR201153,2024-07-04 11:29:00,2024-04-20 03:21:34,bus stop damage,3.0,37.73564,-122.538458,Union Blvd,app,437.76,D04,-76.0,False,2024-07,2024-07-01/2024-07-07,medium,University
MR220560,2024-07-04 12:01:09,2024-07-09 10:52:30,pothole near crossing,4.0,37.70006,-122.481994,Market St,app,544.05,D02,4.0,False,2024-07,2024-07-01/2024-07-07,high,Old Market
MR214431,2024-07-04 13:32:25,2024-07-09 22:04:12,blocked lane,4.0,37.76099810070533,-122.478883938866,Transit Way,app,1632.35,D06,5.0,False,2024-07,2024-07-01/2024-07-07,high,Central Exchange
MR208770,2024-07-04 16:44:33,2024-07-18 00:00:00,unsafe crossing,2.0,37.81288673013606,-122.529153979701,Union Blvd,app,1313.46,D09,13.0,False,2024-07,2024-07-01/2024-07-07,low,West Junction
MR214805,2024-07-04 17:54:11,,blocked lane,5.0,37.709656834062834,-122.427893450858,Pine Ave,app,,D03,621.0,True,2024-07,2024-07-01/2024-07-07,high,Civic East
MR208002,2024-07-04 20:06:28,2024-06-07 10:46:00,missing sign,4.0,37.8281194071465,-122.371206103562,Broadway,app,346.11,D12,-28.0,False,2024-07,2024-07-01/2024-07-07,high,Airport Link
MR204515,2024-07-04 20:17:47,2024-07-22 00:00:00,unsafe crossing,4.0,37.83335097727178,-122.423552172005,Maple Dr,phone,1424.41,D11,17.0,False,2024-07,2024-07-01/2024-07-07,high,Medical Quarter
MR201528,2024-07-04 23:54:00,2024-10-07 12:36:00,missing sign,3.0,37.71282561344434,-122.524284697138,Transit Way,phone,314.98,D01,94.0,False,2024-07,2024-07-01/2024-07-07,medium,Harbor North
MR216738,2024-07-05 00:00:00,,unsafe crossing,5.0,37.792,-122.435866,Market St,phone,1041.32,D11,621.0,True,2024-07,2024-07-01/2024-07-07,high,Medical Quarter
MR205089,2024-07-05 01:54:00,,unsafe crossing,5.0,37.756077219099225,-122.468346599807,Elm St,app,1119.59,,621.0,True,2024-07,2024-07-01/2024-07-07,high,Central Exchange
MR217861,2024-07-05 02:31:00,2024-05-18 16:45:17,blocked lane,3.0,37.748891,-122.3788,Transit Way,app,,D08,-48.0,False,2024-07,2024-07-01/2024-07-07,medium,Riverside
MR219430,2024-07-05 03:08:41,,missing sign,5.0,37.809273472898376,-122.425343563768,Grant St,web,601.8,D06,621.0,True,2024-07,2024-07-01/2024-07-07,high,Medical Quarter
MR210347,2024-07-05 04:21:22,,pothole near crossing,2.0,37.68343671502571,-122.533824020178,Transit Way,web,329.25,D01,621.0,True,2024-07,2024-07-01/2024-07-07,low,Harbor North
MR200638,2024-07-05 04:25:52,2024-07-10 07:35:02,unsafe crossing,4.0,37.684167634614965,-122.478782186481,Grant St,email ,810.32,D02,5.0,False,2024-07,2024-07-01/2024-07-07,high,Old Market
MR216007,2024-07-05 05:53:13,,blocked lane,1.0,37.764160462952695,-122.509810443601,Broadway,email ,1326.33,D05,621.0,True,2024-07,2024-07-01/2024-07-07,low,University
MR209834,2024-07-05 06:25:49,2024-07-14 00:34:02,unsafe crossing,2.0,37.80885325026563,-122.423344098969,Harbor Ave,Web Form,500.04,D11,8.0,False,2024-07,2024-07-01/2024-07-07,low,Medical Quarter
MR221795,2024-07-05 06:31:08,2024-07-07 18:25:11,sidewalk obstruction,5.0,37.69565585789102,-122.467026823126,Grant St,app,736.6,D02,2.0,False,2024-07,2024-07-01/2024-07-07,high,Old Market
MR204521,2024-07-05 06:35:13,,unsafe crossing,2.0,37.80315040416895,-122.478841281742,Cedar Rd,web,828.04,D10,621.0,True,2024-07,2024-07-01/2024-07-07,low,North Commons
MR205101,2024-07-05 07:57:08,,pothole near crossing,5.0,37.76736737392042,-122.478859496519,Pine Ave,Web Form,995.02,D06,621.0,True,2024-07,2024-07-01/2024-07-07,high,Central Exchange
MR215074,2024-07-05 10:15:00,2024-05-11 00:00:00,blocked lane,5.0,37.81540139117664,-122.360813683806,Market St,phone,1606.78,D12,-56.0,False,2024-07,2024-07-01/2024-07-07,high,Airport Link
MR206725,2024-07-05 10:48:00,2024-05-09 05:18:20,bus stop damage,2.0,37.76313,-122.525676,Cedar Rd,web,951.84,D03,-58.0,False,2024-07,2024-07-01/2024-07-07,low,University
MR203336,2024-07-05 11:09:19,,bus stop damage,3.0,37.70075940303106,-122.504132499692,Elm St,email,595.35,D01,621.0,True,2024-07,2024-07-01/2024-07-07,medium,Old Market
MR214008,2024-07-05 12:29:00,,unsafe crossng,3.0,37.765636806950354,-122.406196677219,Union Blvd,app,1240.85,D07,620.0,True,2024-07,2024-07-01/2024-07-07,medium,Midtown
MR209199,2024-07-05 14:16:04,2024-07-16 02:10:09,blocked lane,2.0,37.75521468781768,-122.481690609893,Cedar Rd,phone,1006.09,D06,10.0,False,2024-07,2024-07-01/2024-07-07,low,Central Exchange
MR215414,2024-07-05 18:51:08,,bus stop damage,5.0,37.75146424173551,-122.467235752148,Harbor Ave,mobile app,,D06,620.0,True,2024-07,2024-07-01/2024-07-07,high,Central Exchange
MR212273,2024-07-05 22:28:22,2024-07-17 00:52:44,bus stop damage,3.0,37.716790764109206,-122.358343145058,Hillcrest Ave,web,545.08,D04,11.0,False,2024-07,2024-07-01/2024-07-07,medium,Bayview
MR220152,2024-07-05 22:41:52,2024-07-07 23:53:50,sidewalk obstruction,4.0,37.79123705666506,-122.381144722393,Elm St,phone,364.07,,2.0,False,2024-07,2024-07-01/2024-07-07,high,Airport Link
MR204605,2024-07-05 22:47:29,2024-07-09 07:17:43,missing sign,1.0,37.807578042636194,-122.410289241307,Grant St,phone,222.08,,3.0,False,2024-07,2024-07-01/2024-07-07,low,Medical Quarter
MR205714,2024-07-06 00:00:00,2024-07-09 01:52:15,pothole near crossing,2.0,37.71594944240675,-122.533261007183,Grant St,,263.11,D01,3.0,False,2024-07,2024-07-01/2024-07-07,low,Harbor North
MR219664,2024-07-06 00:00:00,2024-07-13 21:29:08,sidewalk obstruction,4.0,37.831797833631136,-122.467535891433,Cedar Rd,app,457.45,D10,7.0,False,2024-07,2024-07-01/2024-07-07,high,North Commons
MR210623,2024-07-06 00:00:00,,pothole near crossing,4.0,37.76602123445151,-122.525072086622,Maple Dr,app,491.87,D05,620.0,True,2024-07,2024-07-01/2024-07-07,high,University
MR210758,2024-07-06 00:07:30,2024-07-22 20:41:03,unsafe crossing,3.0,37.76848484805679,-122.410896002597,Market St,,1324.67,D05,16.0,False,2024-07,2024-07-01/2024-07-07,medium,Midtown
MR216623,2024-07-06 01:41:00,2024-06-12 03:44:28,missing sign,4.0,37.810813971567946,-122.513044764206,Harbor Ave,web,395.42,D09,-24.0,False,2024-07,2024-07-01/2024-07-07,high,West Junction
MR208317,2024-07-06 03:28:54,2024-07-11 21:19:54,pothole near crossing,3.0,37.81327,-122.529,Maple Dr,web,321.86,D09,5.0,False,2024-07,2024-07-01/2024-07-07,medium,West Junction
MR221221,2024-07-06 04:46:00,2024-07-07 00:14:00,blocked lane,2.0,37.69121822467781,-122.409746215782,Union Blvd,phone,1920.85,D03,0.0,False,2024-07,2024-07-01/2024-07-07,low,Civic East
MR213033,2024-07-06 04:47:00,,sidewalk obstruction,5.0,37.76429474406375,-122.531583204182,Cedar Rd,phone,268.48,D11,620.0,True,2024-07,2024-07-01/2024-07-07,high,University
MR221086,2024-07-06 04:52:42,2024-07-20 19:54:04,blocked lane,3.0,37.78608610539383,-122.430166374962,Transit Way,email,2630.23,D07,14.0,False,2024-07,2024-07-01/2024-07-07,medium,Midtown
MR215061,2024-07-06 07:03:35,2024-07-07 02:17:05,blocked lane,5.0,37.7734676187085,-122.388409262041,Market St,web,2654.45,D08,0.0,False,2024-07,2024-07-01/2024-07-07,high,Riverside
MR213813,2024-07-06 08:27:38,,missing sign,2.0,37.70690723202085,-122.399589168779,Market St,web,281.07,D04,620.0,True,2024-07,2024-07-01/2024-07-07,low,Civic East
MR200346,2024-07-06 09:08:14,2024-07-14 18:12:30,blocked lane,5.0,37.77794817502292,-122.527897196502,Elm St,app,3589.35,D05,8.0,False,2024-07,2024-07-01/2024-07-07,high,University
MR208078,2024-07-06 09:30:32,2024-07-16 06:45:03,unsafe crossing,5.0,37.77441786566326,-122.375239310224,,phone,2009.54,D08,9.0,False,2024-07,2024-07-01/2024-07-07,high,Riverside
MR203986,2024-07-06 09:54:53,,blocked lane,2.0,37.7094,-122.421,Transit Way,app,918.66,D03,620.0,True,2024-07,2024-07-01/2024-07-07,low,Civic East
MR214091,2024-07-06 10:00:24,2024-07-13 02:53:10,unsafe crossing,4.0,37.70622386894342,-122.378692763852,Maple Dr,,1653.97,D04,6.0,False,2024-07,2024-07-01/2024-07-07,high,Bayview
MR208953,2024-07-06 11:17:00,,unsafe crossing,5.0,37.76225658903549,-122.414666603697,Market St,app,985.04,D07,620.0,True,2024-07,2024-07-01/2024-07-07,high,Midtown
MR218355,2024-07-06 13:11:00,,bus stop damage,4.0,37.69728184503843,-122.49684519449,Grant St,web,,D02,619.0,True,2024-07,2024-07-01/2024-07-07,high,Old Market
MR201292,2024-07-06 15:05:00,2024-06-10 12:51:01,damaged bus stop,4.0,37.681046332267584,-122.421492612238,Market St,phone,1047.04,D03,-27.0,False,2024-07,2024-07-01/2024-07-07,high,Civic East
MR203728,2024-07-06 15:43:24,2024-07-19 23:20:30,unsafe crossing,5.0,37.776808279922975,-122.369547982349,Pine Ave,email,1491.47,D08,13.0,False,2024-07,2024-07-01/2024-07-07,high,Riverside
MR211082,2024-07-06 16:19:43,,sidewalk obstruction,2.0,37.78541,-122.40138,Market St,web,259.77,D11,619.0,True,2024-07,2024-07-01/2024-07-07,low,Medical Quarter
MR221520,2024-07-06 17:24:42,2024-07-13 18:27:28,unsafe crossing,2.0,37.77561462965582,-122.532669080773,Elm St,app,1114.75,D05,7.0,False,2024-07,2024-07-01/2024-07-07,low,University
MR211202,2024-07-06 18:23:07,2024-07-09 11:41:37,blockd lane,4.0,37.748519681250336,-122.467293549657,Broadway,web,2939.57,D06,2.0,False,2024-07,2024-07-01/2024-07-07,high,Central Exchange
MR215765,2024-07-06 20:02:25,2024-07-16 16:46:00,pothole near crossing,3.0,37.76630082536576,-122.541215481875,Hillcrest Ave,app,462.27,,9.0,False,2024-07,2024-07-01/2024-07-07,medium,University
MR211715,2024-07-06 20:41:00,,pothole near crossing,4.0,37.80850176680438,-122.364661709621,Hillcrest Ave,app,467.73,D12,619.0,True,2024-07,2024-07-01/2024-07-07,high,Airport Link
MR213519,2024-07-06 23:31:18,,blocked lane,5.0,37.71085769543162,-122.395337018896,Maple Dr,web,2634.84,D04,619.0,True,2024-07,2024-07-01/2024-07-07,high,Bayview
MR212444,2024-07-07 00:00:00,2024-07-23 08:34:00,unsafe crossing,4.0,37.81407239701584,-122.406623437008,Maple Dr,app,1100.45,D11,16.0,False,2024-07,2024-07-01/2024-07-07,high,Medical Quarter
MR201469,2024-07-07 00:00:00,,unsafe crossing,3.0,37.82164122860684,-122.423507790105,Union Blvd,phone,1154.13,D02,619.0,True,2024-07,2024-07-01/2024-07-07,medium,Medical Quarter
MR220818,2024-07-07 00:17:45,2024-07-11 14:12:17,unsafe crossing,5.0,37.7758312677884,-122.371788196018,Maple Dr,email ,1154.64,D01,4.0,False,2024-07,2024-07-01/2024-07-07,high,Riverside
MR209604,2024-07-07 00:27:27,2024-07-13 23:06:21,blocked lane,5.0,37.69176166705438,-122.403705725418,,app,1161.59,,6.0,False,2024-07,2024-07-01/2024-07-07,high,Civic East
MR217948,2024-07-07 02:01:50,2024-07-12 08:34:10,sidewalk obstruction,1.0,37.771,-122.51684,Grant St,app,,D05,5.0,False,2024-07,2024-07-01/2024-07-07,low,University
MR208371,2024-07-07 04:08:07,2024-07-13 21:40:00,bus stop damage,3.0,37.75786503887753,-122.351960721958,River Rd,app,612.05,D08,6.0,False,2024-07,2024-07-01/2024-07-07,medium,Riverside
MR208793,2024-07-07 07:13:29,2024-07-16 17:21:14,missing sign,5.0,37.76208240142984,-122.473717763129,Union Blvd,web,609.67,,9.0,False,2024-07,2024-07-01/2024-07-07,high,Central Exchange
MR205556,2024-07-07 10:56:00,2024-07-14 02:01:36,unsafe crossing,5.0,37.74175469519029,-122.463552559004,Harbor Ave,app,1786.4,D06,6.0,False,2024-07,2024-07-01/2024-07-07,high,Central Exchange
MR203296,2024-07-07 12:20:13,2024-07-30 00:50:40,pothole near crossing,4.0,37.80659819971614,-122.414087446085,Broadway,phone,708.82,D11,22.0,False,2024-07,2024-07-01/2024-07-07,high,Medical Quarter
MR202840,2024-07-07 12:22:24,2024-07-20 00:00:00,broken traffic light,5.0,37.7610608712512,-122.490134061632,,app,2585.51,D06,12.0,False,2024-07,2024-07-01/2024-07-07,high,Central Exchange
MR206427,2024-07-07 13:35:41,,blocked lane,3.0,37.694558356848844,-122.46005415406,Maple Dr,phone,1930.26,D02,618.0,True,2024-07,2024-07-01/2024-07-07,medium,Old Market
MR219042,2024-07-07 13:39:08,2024-07-08 00:00:00,blocked lane,3.0,37.72413273272277,-122.469414471428,Grant St,app,945.17,D02,0.0,False,2024-07,2024-07-01/2024-07-07,medium,Old Market
MR221710,2024-07-07 14:45:00,,pothole near crossing,5.0,37.82499430506454,-122.463018811994,Harbor Ave,web,,D10,618.0,True,2024-07,2024-07-01/2024-07-07,high,North Commons
MR215101,2024-07-07 18:05:00,2024-07-14 00:00:00,broken traffic light,3.0,37.80390748668375,-122.400865334363,Harbor Ave,app,2385.03,D12,6.0,False,2024-07,2024-07-01/2024-07-07,medium,Airport Link
MR214623,2024-07-07 20:25:00,2024-07-10 23:41:41,pothole near crossing,2.0,37.696241976301074,-122.429792162825,Elm St,email,407.33,D03,3.0,False,2024-07,2024-07-01/2024-07-07,low,Civic East
MR213094,2024-07-07 20:27:14,,blocked lane,5.0,37.80617507068646,-122.369666988214,Elm St,app,1308.26,D12,618.0,True,2024-07,2024-07-01/2024-07-07,high,Airport Link
MR201531,2024-07-07 22:16:14,2024-07-12 19:03:40,unsafe crossing,2.0,37.75017981294757,-122.445909422125,Pine Ave, call center ,564.6,D07,4.0,False,2024-07,2024-07-01/2024-07-07,low,Central Exchange
MR200073,2024-07-07 23:22:19,2024-07-11 08:06:42,unsafe crossing,5.0,37.71535,-122.35213,Transit Way,phone,1643.98,D04,3.0,False,2024-07,2024-07-01/2024-07-07,high,Bayview
MR201436,2024-07-07 23:42:06,,sidewalk obstruction,2.0,37.804,-122.369666,Grant St,email,279.05,D12,618.0,True,2024-07,2024-07-01/2024-07-07,low,Airport Link
MR220671,2024-07-08 00:00:00,2024-07-10 16:31:37,pothole near crossing,5.0,37.7169,-122.374,Broadway,mobile app,431.88,D04,2.0,False,2024-07,2024-07-08/2024-07-14,high,Bayview
MR219242,2024-07-08 00:15:21,2024-07-10 05:50:14,broken traffic light,4.0,37.70376525908254,-122.512117435867,Maple Dr,app,1374.98,D01,2.0,False,2024-07,2024-07-08/2024-07-14,high,Harbor North
MR220865,2024-07-08 02:38:54,,blocked lane,3.0,37.8013496853246,-122.433233384002,Transit Way,phone,1653.18,D11,618.0,True,2024-07,2024-07-08/2024-07-14,medium,Medical Quarter
MR208666,2024-07-08 04:13:13,,broken traffic light,4.0,37.7683546707656,-122.39374381004,Maple Dr,web,1323.01,D08,618.0,True,2024-07,2024-07-08/2024-07-14,high,Riverside
MR211109,2024-07-08 04:49:50,,broken traffic light,4.0,37.76248073602744,-122.547040024289,Harbor Ave,app,,D05,618.0,True,2024-07,2024-07-08/2024-07-14,high,University
MR212742,2024-07-08 05:22:08,2024-07-12 15:54:20,unsafe xing,5.0,37.72215358155216,-122.494272915121,Elm St,app,1084.77,D02,4.0,False,2024-07,2024-07-08/2024-07-14,high,Old Market
MR200602,2024-07-08 05:23:58,2024-07-11 09:27:25,sidewalk obstruction,2.0,37.6947678433274,-122.391518345925,River Rd,email,259.22,D01,3.0,False,2024-07,2024-07-08/2024-07-14,low,Bayview
